Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
139,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
140,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
141,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
142,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
143,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
144,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
145,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
146,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
147,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
148,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
149,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
150,0.5861884379,0.6245292936,0.5078776315,0.5458577071,0.5807044511,0.6006963747,0.6884675559,0.8428994952,0.0117590803,0.0174316591,0.0107990042,0.0355422792,0.0174083832,0.0483807467,0.0791343215,0.1363412014
