Age,Male,Female,NHWM,NHBM,NHWF,NHBF,HM,HF,Male_SE,Female_SE,NHWM_SE,NHBM_SE,NHWF_SE,NHBF_SE,HM_SE,HF_SE
40,0.001663535,0.0006647795,0.0010347977,0.0022658032,0.0007550074,0.0012629963,0.0021798966,0.000737589,0.0000154983,6.5689227E-6,0.000013688,0.0000397367,0.0000104364,0.0000221413,0.0000506217,0.0000214927
41,0.001663535,0.0006647795,0.0010347977,0.0022658032,0.0007550074,0.0012629963,0.0021798966,0.000737589,0.0000154983,6.5689227E-6,0.000013688,0.0000397367,0.0000104364,0.0000221413,0.0000506217,0.0000214927
42,0.001663535,0.0006647795,0.0010347977,0.0022658032,0.0007550074,0.0012629963,0.0021798966,0.000737589,0.0000154983,6.5689227E-6,0.000013688,0.0000397367,0.0000104364,0.0000221413,0.0000506217,0.0000214927
43,0.001663535,0.0006647795,0.0010347977,0.0022658032,0.0007550074,0.0012629963,0.0021798966,0.000737589,0.0000154983,6.5689227E-6,0.000013688,0.0000397367,0.0000104364,0.0000221413,0.0000506217,0.0000214927
44,0.001663535,0.0006647795,0.0010347977,0.0022658032,0.0007550074,0.0012629963,0.0021798966,0.000737589,0.0000154983,6.5689227E-6,0.000013688,0.0000397367,0.0000104364,0.0000221413,0.0000506217,0.0000214927
45,0.0028928948,0.0010985763,0.0018073101,0.0041065236,0.0012376903,0.002125934,0.003808523,0.0013025854,0.0000203431,8.3604471E-6,0.0000175608,0.0000538368,0.0000128987,0.000028954,0.0000727687,0.0000309364
46,0.0028928948,0.0010985763,0.0018073101,0.0041065236,0.0012376903,0.002125934,0.003808523,0.0013025854,0.0000203431,8.3604471E-6,0.0000175608,0.0000538368,0.0000128987,0.000028954,0.0000727687,0.0000309364
47,0.0028928948,0.0010985763,0.0018073101,0.0041065236,0.0012376903,0.002125934,0.003808523,0.0013025854,0.0000203431,8.3604471E-6,0.0000175608,0.0000538368,0.0000128987,0.000028954,0.0000727687,0.0000309364
48,0.0028928948,0.0010985763,0.0018073101,0.0041065236,0.0012376903,0.002125934,0.003808523,0.0013025854,0.0000203431,8.3604471E-6,0.0000175608,0.0000538368,0.0000128987,0.000028954,0.0000727687,0.0000309364
49,0.0028928948,0.0010985763,0.0018073101,0.0041065236,0.0012376903,0.002125934,0.003808523,0.0013025854,0.0000203431,8.3604471E-6,0.0000175608,0.0000538368,0.0000128987,0.000028954,0.0000727687,0.0000309364
50,0.0016968578,0.0015080518,0.0013559118,0.0032329304,0.0014093865,0.0023067374,0.0018128278,0.0013950555,9.5471953E-6,9.5398251E-6,0.0000102968,0.0000338977,0.0000119569,0.0000264931,0.000030924,0.0000293691
51,0.0016968578,0.0015080518,0.0013559118,0.0032329304,0.0014093865,0.0023067374,0.0018128278,0.0013950555,9.5471953E-6,9.5398251E-6,0.0000102968,0.0000338977,0.0000119569,0.0000264931,0.000030924,0.0000293691
52,0.0016968578,0.0015080518,0.0013559118,0.0032329304,0.0014093865,0.0023067374,0.0018128278,0.0013950555,9.5471953E-6,9.5398251E-6,0.0000102968,0.0000338977,0.0000119569,0.0000264931,0.000030924,0.0000293691
53,0.0016968578,0.0015080518,0.0013559118,0.0032329304,0.0014093865,0.0023067374,0.0018128278,0.0013950555,9.5471953E-6,9.5398251E-6,0.0000102968,0.0000338977,0.0000119569,0.0000264931,0.000030924,0.0000293691
54,0.0016968578,0.0015080518,0.0013559118,0.0032329304,0.0014093865,0.0023067374,0.0018128278,0.0013950555,9.5471953E-6,9.5398251E-6,0.0000102968,0.0000338977,0.0000119569,0.0000264931,0.000030924,0.0000293691
55,0.002605617,0.0021492383,0.0021590909,0.0049120272,0.0021337402,0.0029902394,0.0028525453,0.0020456381,0.0000125809,0.0000119638,0.0000135731,0.0000462301,0.0000151953,0.0000328411,0.0000448063,0.0000400695
56,0.002605617,0.0021492383,0.0021590909,0.0049120272,0.0021337402,0.0029902394,0.0028525453,0.0020456381,0.0000125809,0.0000119638,0.0000135731,0.0000462301,0.0000151953,0.0000328411,0.0000448063,0.0000400695
57,0.002605617,0.0021492383,0.0021590909,0.0049120272,0.0021337402,0.0029902394,0.0028525453,0.0020456381,0.0000125809,0.0000119638,0.0000135731,0.0000462301,0.0000151953,0.0000328411,0.0000448063,0.0000400695
58,0.002605617,0.0021492383,0.0021590909,0.0049120272,0.0021337402,0.0029902394,0.0028525453,0.0020456381,0.0000125809,0.0000119638,0.0000135731,0.0000462301,0.0000151953,0.0000328411,0.0000448063,0.0000400695
59,0.002605617,0.0021492383,0.0021590909,0.0049120272,0.0021337402,0.0029902394,0.0028525453,0.0020456381,0.0000125809,0.0000119638,0.0000135731,0.0000462301,0.0000151953,0.0000328411,0.0000448063,0.0000400695
60,0.0014534781,0.0021013599,0.0018198114,0.0047762478,0.0021099217,0.0036447024,0.0025461126,0.0021127205,6.2301495E-6,0.0000102624,9.6862693E-6,0.000042631,0.0000127799,0.0000369981,0.0000380636,0.0000380176
61,0.0014534781,0.0021013599,0.0018198114,0.0047762478,0.0021099217,0.0036447024,0.0025461126,0.0021127205,6.2301495E-6,0.0000102624,9.6862693E-6,0.000042631,0.0000127799,0.0000369981,0.0000380636,0.0000380176
